Protein ID,H1975_TGFb_Rep1_1,H1975_TGFb_Rep1_2,H1975_TGFb_Rep2_1,H1975_TGFb_Rep2_2,H1975_TGFb_Rep3_1,H1975_TGFb_Rep3_2,H1975_unst_Rep1_1,H1975_unst_Rep1_2,H1975_unst_Rep2_1,H1975_unst_Rep2_2,H1975_unst_Rep3_1,H1975_unst_Rep3_2,H838_TGFb_Rep1_1,H838_TGFb_Rep1_2,H838_TGFb_Rep2_1,H838_TGFb_Rep2_2,H838_TGFb_Rep3_1,H838_TGFb_Rep3_2,H838_unst_Rep1_1,H838_unst_Rep1_2,H838_unst_Rep2_1,H838_unst_Rep2_2,H838_unst_Rep3_1,H838_unst_Rep3_2
Q969U7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94582848.0,0.0,0.0,0.0,66059532.0,0.0,141846432.0,147949824.0,132655784.0,138228832.0,138854912.0,124333296.0,119887720.0,119724008.0,148375696.0,125695528.0,144984960.0
Q969V3,272239040.0,332051968.0,331734144.0,337911488.0,351899200.0,325930528.0,332594400.0,281007168.0,266172016.0,287508640.0,299884960.0,305314944.0,341576544.0,286077984.0,273223136.0,302161152.0,308055712.0,306792736.0,287352128.0,330391744.0,324632448.0,334003008.0,292292896.0,351140768.0
Q969X5,214138352.0,245304192.0,252776848.0,219223536.0,261279472.0,245891088.0,234775744.0,223142624.0,236415664.0,204025040.0,218472960.0,213553552.0,228944144.0,258979696.0,236533904.0,206684496.0,232226432.0,238947488.0,219866992.0,260358576.0,219205184.0,204437744.0,273753024.0,239553920.0
Q969X6,122027168.0,118176816.0,108735536.0,150359760.0,55400140.0,96961384.0,203806320.0,167048464.0,99139104.0,64362872.0,120769416.0,131521928.0,58681008.0,95020248.0,114008304.0,100286640.0,123218968.0,94632808.0,104964272.0,106821872.0,85132296.0,99825880.0,91458768.0,139506912.0
Q969Z0,305670048.0,304860160.0,316556416.0,329162112.0,326187936.0,304768992.0,330967680.0,333688032.0,366394304.0,334600192.0,301950400.0,309685984.0,226510176.0,262306976.0,188355040.0,221226160.0,215267136.0,208407040.0,229470720.0,210909760.0,220941744.0,207267392.0,210540272.0,222845280.0
Q96A49,0.0,0.0,0.0,67741016.0,0.0,0.0,155608384.0,123055184.0,95866032.0,102730672.0,98944384.0,102306432.0,0.0,97791184.0,92998176.0,82126784.0,90862184.0,95459880.0,0.0,0.0,90146816.0,84518856.0,117261240.0,117002840.0
Q96A57,146708752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127868688.0,0.0,0.0,0.0,219528592.0,0.0,203864608.0,222545360.0,239085376.0,0.0
Q96A65,172109696.0,172922240.0,189172224.0,192998672.0,166449744.0,181954304.0,162234176.0,159771280.0,163829488.0,189396448.0,143846480.0,161648144.0,112276128.0,124282544.0,104106680.0,136984368.0,128912640.0,110122616.0,99462376.0,129391648.0,121266456.0,119016272.0,104515848.0,107709520.0
Q96A72,442418336.0,416285152.0,395810432.0,399941056.0,440198624.0,388787712.0,634719940.0,672730750.0,591298690.0,553256580.0,443525888.0,559571650.0,553101760.0,649946110.0,534944864.0,679680260.0,515408800.0,653935620.0,544026880.0,536209280.0,637747460.0,586541950.0,719376190.0,664899970.0
Q96AB3,254443392.0,200283696.0,201339536.0,186897552.0,231227616.0,269175360.0,471943136.0,515770496.0,336781792.0,368200128.0,358068576.0,416910400.0,93039560.0,98050392.0,118763112.0,106531936.0,84217968.0,77820408.0,136051424.0,120144208.0,133109080.0,122701448.0,148546320.0,137442160.0
Q96AE4,319635520.0,344336576.0,326211392.0,325628608.0,303092992.0,305355328.0,402957280.0,357913632.0,381857216.0,384182624.0,374559456.0,325462496.0,878150850.0,794524420.0,835133380.0,800679040.0,892809790.0,864090560.0,822515070.0,738856960.0,792722940.0,921282500.0,839944900.0,906748740.0
Q96AE7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96AG4,2021449340.0,1932531970.0,1961625090.0,1997127940.0,2182603260.0,2240923390.0,1826976000.0,1767051140.0,1594554370.0,1634390020.0,1503394690.0,1936973700.0,1272909820.0,1340787070.0,1205753980.0,1386474240.0,1200403200.0,1260499070.0,1096758660.0,1188006140.0,1370205950.0,1277473660.0,1322496770.0,1366879620.0
Q96AQ6,155811872.0,164357280.0,185208656.0,179460416.0,156584928.0,165846272.0,150044464.0,138276304.0,152847296.0,158887328.0,174299648.0,160291440.0,368531072.0,306064416.0,296033568.0,310020576.0,331815072.0,318902496.0,371858720.0,369983584.0,362094176.0,409547936.0,363755776.0,353034944.0
Q96AX1,0.0,0.0,0.0,0.0,0.0,1580339070.0,655835580.0,1988283520.0,1819167870.0,1579260800.0,1487411460.0,1620378370.0,1865135360.0,0.0,1923534210.0,1779802370.0,1881982460.0,1773214210.0,2502258430.0,1199832830.0,2162867200.0,1960526980.0,2157062400.0,1844830850.0
Q96AY4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96B23,66902108.0,79194752.0,86522064.0,82257416.0,68914368.0,71300112.0,0.0,0.0,60641784.0,65827144.0,0.0,0.0,0.0,0.0,56552664.0,73091672.0,81270112.0,71908992.0,0.0,58641076.0,61465324.0,71258384.0,62175888.0,57541456.0
Q96B36,124473632.0,122727056.0,133035552.0,133924192.0,128224400.0,122568040.0,0.0,90906864.0,0.0,124430184.0,103789440.0,127036952.0,228302320.0,228116672.0,229943984.0,249832208.0,227030992.0,242822384.0,247981712.0,268010208.0,234739664.0,240653008.0,233554176.0,237604944.0
Q96B70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96B97,572464960.0,548263550.0,555065920.0,515181856.0,525767680.0,572039810.0,401193920.0,371261504.0,339080800.0,366890240.0,357652096.0,353117120.0,256771760.0,253833152.0,247013056.0,242365248.0,243383472.0,245434704.0,235709920.0,239500848.0,213372848.0,210417136.0,244681248.0,211322048.0
Q96BH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38604648.0,0.0,0.0,0.0,0.0,0.0,0.0,50268900.0,0.0,40385936.0,60752116.0,57687736.0,0.0,58998840.0,48364616.0,0.0,59873684.0
Q96BJ3,81443208.0,84136392.0,0.0,0.0,0.0,0.0,105948552.0,116291560.0,97115952.0,81744296.0,123665752.0,69711008.0,0.0,0.0,54793680.0,63307500.0,81836128.0,62747432.0,70285696.0,80460200.0,54174056.0,72800000.0,58438504.0,0.0
Q96BJ8,176409328.0,159546272.0,155778512.0,160005904.0,180673152.0,188336592.0,190349008.0,189402112.0,160581568.0,207100320.0,169307216.0,222049648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96BM9,633671550.0,658091520.0,567742850.0,630123840.0,722299520.0,668117440.0,802547710.0,810043010.0,569451200.0,569058430.0,618205700.0,694496320.0,401871872.0,0.0,479205440.0,419690720.0,436326752.0,433020544.0,527991712.0,644298050.0,455871008.0,481597888.0,460740704.0,717183740.0
Q96BP3,120354368.0,96960936.0,116885088.0,123596280.0,110157280.0,122235984.0,131951304.0,125168832.0,108325832.0,119644720.0,115595528.0,153980608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96BR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96BW5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94316536.0,80528008.0,71452904.0,64501344.0,61818188.0,74605368.0,81020168.0,71691096.0,69760848.0,88209712.0,75110744.0,77718560.0
Q96BW9,0.0,57877356.0,72855648.0,64556256.0,0.0,64822792.0,60812848.0,0.0,0.0,59393596.0,70460696.0,81947584.0,124242488.0,93897056.0,114049680.0,107620272.0,90980552.0,106225336.0,123677400.0,124095672.0,102444304.0,94965960.0,107779896.0,109231552.0
Q96BY6,64321792.0,86654360.0,48115108.0,75810440.0,66450908.0,79174800.0,49094728.0,0.0,76330400.0,70133432.0,63561824.0,73622736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96BY7,0.0,0.0,0.0,81508896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94137648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96C23,377474208.0,307712224.0,321736480.0,308080768.0,355339328.0,324309184.0,548903490.0,493813952.0,420645504.0,427105696.0,461304032.0,456608000.0,103583672.0,91931168.0,87111568.0,107073976.0,108128304.0,111616328.0,125092552.0,94481360.0,95149632.0,83638216.0,99789720.0,139504960.0
Q96C36,314724736.0,329205184.0,286051200.0,297837184.0,308134304.0,335506848.0,324993984.0,428258592.0,423445088.0,399023200.0,374209344.0,319976832.0,314969344.0,324036192.0,284059936.0,301921216.0,308040800.0,314747296.0,319894112.0,279671072.0,284639584.0,282658848.0,293572800.0,299877216.0
Q96C57,0.0,0.0,120642200.0,0.0,0.0,0.0,0.0,0.0,0.0,98823568.0,0.0,62099696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96C86,142829136.0,136897968.0,125325672.0,112423008.0,133383752.0,152521456.0,226769056.0,208135072.0,187646256.0,164848048.0,175187616.0,161641776.0,293895968.0,209051600.0,221518064.0,237561168.0,250349840.0,253295616.0,265823104.0,273035648.0,241776384.0,272934144.0,247740224.0,288884992.0
Q96CM8,0.0,114071456.0,81467240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85163992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96CN7,114554904.0,84176376.0,97457288.0,85410248.0,95697784.0,84402152.0,123209168.0,168781680.0,72709128.0,83505368.0,142075840.0,143035136.0,0.0,50782644.0,138822304.0,93834104.0,84005168.0,115570488.0,129456480.0,144769312.0,89553352.0,64255920.0,106218592.0,118232088.0
Q96CS3,679217790.0,600001150.0,767972220.0,680618430.0,662541440.0,668289220.0,589072380.0,533079008.0,706722110.0,683969470.0,637611460.0,590223680.0,578974270.0,497254944.0,442036256.0,492604544.0,460026368.0,491522656.0,511081280.0,457296192.0,476406848.0,541421060.0,479061600.0,504853088.0
Q96CU9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72288136.0,67691664.0,73488984.0,0.0,0.0,0.0,0.0,0.0,0.0,66621376.0
Q96CW1,521866560.0,533930752.0,550049540.0,545767360.0,499424544.0,536335104.0,410127648.0,400780640.0,468493504.0,449595168.0,461747584.0,424554592.0,690417600.0,694695680.0,698698880.0,733534080.0,677156420.0,719755710.0,681698240.0,678168000.0,695656060.0,712068220.0,615053310.0,661777220.0
Q96CW5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96D46,150487696.0,147149360.0,144993696.0,147928704.0,145992800.0,129930352.0,157963392.0,147076272.0,159959552.0,163806640.0,156111072.0,137726944.0,167225904.0,135964896.0,152476496.0,164989264.0,187044160.0,173548000.0,152595456.0,132483112.0,161937520.0,169747920.0,168816688.0,171401600.0
Q96D53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92124904.0,110533880.0,98158960.0,100484600.0,120425520.0,118570976.0,116749824.0,146304592.0,105129832.0,93295328.0,112009336.0,102630672.0
Q96D71,47402404.0,39799872.0,50314616.0,39627992.0,33318308.0,49867732.0,0.0,0.0,0.0,0.0,40268688.0,59552740.0,38776776.0,0.0,0.0,51978840.0,35339284.0,66371452.0,0.0,0.0,0.0,0.0,0.0,35346180.0
Q96DB5,0.0,0.0,0.0,0.0,33239420.0,0.0,67103868.0,78154368.0,65699980.0,29166890.0,0.0,51534920.0,70735576.0,96446864.0,101310096.0,88748528.0,83583768.0,98252296.0,98759056.0,103586264.0,104513368.0,103830904.0,113499048.0,121563592.0
Q96DC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96DG6,267857840.0,273434624.0,260971120.0,272806592.0,275837120.0,275238464.0,332649856.0,295183168.0,301829664.0,303664832.0,320534528.0,361709408.0,512282624.0,570601920.0,477826496.0,490398112.0,448368096.0,489578944.0,515676256.0,502117632.0,474072544.0,500972896.0,501062112.0,476257632.0
Q96DH6,0.0,60248752.0,53041104.0,0.0,0.0,0.0,89540512.0,94213936.0,0.0,0.0,74225624.0,86154176.0,132437032.0,160480624.0,152361360.0,158262720.0,118995728.0,153986352.0,157319312.0,179466880.0,159317728.0,154384160.0,158457792.0,152444448.0
Q96DI7,350580128.0,346736032.0,384511616.0,373203072.0,321246816.0,340441248.0,314625056.0,318460736.0,334795040.0,313067648.0,332455648.0,307648768.0,329123488.0,320524512.0,285929376.0,296476192.0,319204768.0,296046336.0,297834816.0,275247520.0,284473120.0,303012832.0,261528976.0,319878816.0
Q96DM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96DX5,0.0,0.0,0.0,0.0,0.0,0.0,91406416.0,89644544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96DZ1,34923112.0,36073688.0,0.0,44582836.0,0.0,0.0,0.0,34000708.0,0.0,30598976.0,43196016.0,0.0,99576360.0,109862288.0,108375600.0,103671320.0,98203128.0,93365528.0,102661744.0,98658544.0,97250584.0,88977048.0,86151392.0,86084392.0
Q96EC8,135657920.0,0.0,138438880.0,142841456.0,0.0,120655000.0,90189296.0,125156632.0,0.0,130553328.0,131608176.0,87986208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67009236.0,71633328.0,0.0,0.0,0.0
Q96ED9,0.0,0.0,0.0,0.0,0.0,0.0,69136192.0,72245936.0,32344548.0,0.0,44228012.0,46682352.0,0.0,0.0,0.0,0.0,0.0,30851608.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96EE3,273434304.0,280219328.0,336494752.0,329113632.0,287398112.0,291973120.0,232085344.0,220862800.0,234219312.0,280724128.0,273399424.0,265045312.0,280449216.0,207166240.0,299347648.0,228218752.0,232514432.0,242911184.0,242371936.0,260857952.0,247906048.0,249295424.0,267237648.0,260350160.0
Q96EH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96EK5,138972032.0,126334672.0,0.0,118665248.0,118246424.0,130120368.0,159389552.0,154500128.0,162782784.0,141682704.0,146150672.0,156438768.0,102823528.0,0.0,106328016.0,0.0,95704048.0,99309216.0,99874808.0,0.0,126639560.0,101469144.0,114868184.0,108245856.0
Q96EK6,258008640.0,235685360.0,255202640.0,252371040.0,233658992.0,240426256.0,476484096.0,526841472.0,340861728.0,292731232.0,249046064.0,388256832.0,185142144.0,260254656.0,295449888.0,474218496.0,293246080.0,302733568.0,503911072.0,360941696.0,501544128.0,394716352.0,520255168.0,343450848.0
Q96EK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96EL3,0.0,0.0,0.0,0.0,0.0,0.0,47491328.0,47566692.0,0.0,0.0,0.0,0.0,50406844.0,0.0,47586576.0,40312488.0,44145776.0,0.0,0.0,40877564.0,50957428.0,54481276.0,59396464.0,0.0
Q96EM0,94141592.0,63968308.0,87736136.0,93893840.0,91686824.0,0.0,63736832.0,90956384.0,63630976.0,138541712.0,0.0,44512416.0,0.0,0.0,0.0,74890384.0,0.0,56163580.0,0.0,0.0,59757224.0,61260576.0,0.0,72403576.0
Q96EN8,0.0,0.0,0.0,0.0,0.0,0.0,25050820.0,21781636.0,0.0,0.0,0.0,0.0,37893240.0,29155074.0,45404928.0,47250228.0,34213412.0,46031032.0,63045000.0,58406656.0,55543276.0,46445708.0,60096088.0,42803100.0
Q96EP0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50837876.0,0.0,44500008.0,0.0,0.0,0.0,0.0,41923584.0,0.0,45780912.0
Q96EP5,378304000.0,343419904.0,342995104.0,361711136.0,416119264.0,362238016.0,755652610.0,597540030.0,312530976.0,468004896.0,451858656.0,500896384.0,373320128.0,419267520.0,415547936.0,468954496.0,431777568.0,408215264.0,412841792.0,460899360.0,447269248.0,407041984.0,386498912.0,465772672.0
Q96ER3,189619376.0,0.0,205332976.0,193252464.0,194284384.0,191573296.0,0.0,117558400.0,129757240.0,178299568.0,161166464.0,0.0,0.0,0.0,0.0,0.0,69323472.0,0.0,0.0,0.0,0.0,0.0,0.0,63613516.0
Q96EY1,212193008.0,211442464.0,227091008.0,212927712.0,235644352.0,227446320.0,191774656.0,207301600.0,222401872.0,213192144.0,214925616.0,229603056.0,162486000.0,181269456.0,129222096.0,135562256.0,0.0,140048464.0,143625888.0,128871280.0,139775440.0,155492864.0,133681448.0,180578800.0
Q96EY5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52086740.0,0.0,59140216.0,52939268.0,0.0,0.0,51490128.0,0.0,53157560.0,57858756.0,44886496.0,0.0
Q96EY7,157261584.0,160830064.0,191782496.0,196234512.0,151461648.0,148753552.0,137237856.0,122810984.0,177415904.0,165181264.0,129125296.0,136674640.0,151754240.0,144112800.0,140578176.0,134114520.0,149535280.0,144378480.0,132080384.0,148047456.0,143655968.0,145048032.0,131861624.0,149996576.0
Q96F24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96F86,94484368.0,81927064.0,86729216.0,77960264.0,89734056.0,93161816.0,124298456.0,106026752.0,95269224.0,106839696.0,114991312.0,114228480.0,97840032.0,84590016.0,130203440.0,120543352.0,101379576.0,115733160.0,130322864.0,104560744.0,119468936.0,113740584.0,112523032.0,117174888.0
Q96FJ0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96FQ6,153866784.0,0.0,0.0,0.0,0.0,0.0,142210064.0,106479184.0,0.0,114083576.0,0.0,88792264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96FS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162848448.0,235787920.0,162112688.0,202930784.0,264254928.0,239250640.0,212261744.0,210772992.0,208666288.0,223732640.0,197918192.0,256578224.0
Q96FV2,0.0,0.0,0.0,0.0,0.0,0.0,185690800.0,110592768.0,100329496.0,91126256.0,125602632.0,99201784.0,0.0,0.0,0.0,48300108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96FV9,72790704.0,99775640.0,0.0,0.0,102907032.0,103001640.0,155831328.0,102874352.0,106780840.0,106779248.0,85579352.0,129186072.0,98475968.0,151929696.0,117313016.0,84875352.0,100688600.0,112264424.0,104646448.0,119245728.0,118330488.0,94258920.0,102948032.0,106871784.0
Q96FW1,302126048.0,306712064.0,272910080.0,297921920.0,301446144.0,289294976.0,474959776.0,501100224.0,374868320.0,397637888.0,401640288.0,369221728.0,1305403010.0,1016886340.0,1051463420.0,1200429180.0,1301076350.0,1208104960.0,1196130050.0,1139587070.0,1256331140.0,1371952770.0,1239319810.0,1432653700.0
Q96FX7,119941176.0,108594216.0,117901952.0,175904112.0,109855544.0,132570592.0,171336208.0,178742048.0,146830992.0,137588592.0,152489344.0,163943840.0,54764748.0,80892832.0,65587088.0,63156496.0,63011568.0,73711408.0,106435464.0,0.0,92711192.0,79112472.0,93969224.0,105058696.0
Q96FZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71864752.0,56617284.0,0.0,66896080.0,104506672.0,69673920.0,116801288.0,103187880.0,96535744.0,77608696.0,88469920.0,117361384.0,95894480.0,111240912.0,99705152.0,99882912.0,89195112.0
Q96G03,435396992.0,442764800.0,449083872.0,471936544.0,482762784.0,446315488.0,467752032.0,472636032.0,476160960.0,468830464.0,474320288.0,470112768.0,279018720.0,276629824.0,279932480.0,286233920.0,297794080.0,311042304.0,281151008.0,295123456.0,282589504.0,302872064.0,297246304.0,301361120.0
Q96G21,116702888.0,0.0,122707992.0,0.0,100414264.0,101653056.0,90362664.0,90988072.0,96832848.0,84288376.0,97610752.0,127944056.0,69833288.0,0.0,0.0,0.0,65053432.0,0.0,69347352.0,0.0,68887224.0,70625504.0,0.0,68406136.0
Q96G23,0.0,654303040.0,0.0,844081020.0,673700610.0,0.0,0.0,609216640.0,0.0,689739390.0,609752580.0,623246720.0,454591648.0,0.0,0.0,411122400.0,466617728.0,464118016.0,493061696.0,511309344.0,505861888.0,0.0,475431136.0,523946112.0
Q96G46,45516488.0,41775244.0,0.0,54318716.0,65259532.0,68239312.0,78469248.0,106014880.0,77528656.0,68089352.0,91493072.0,104500984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96GA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96GA7,63314152.0,77753888.0,79838440.0,77347056.0,95332112.0,99983192.0,124982896.0,115157720.0,85091992.0,97466320.0,87805880.0,108413632.0,45051784.0,0.0,0.0,48930204.0,0.0,59037348.0,55826296.0,0.0,0.0,51337080.0,51449160.0,62370760.0
Q96GC5,0.0,0.0,77407488.0,79778512.0,102913616.0,0.0,24923844.0,0.0,0.0,126544680.0,118917024.0,99809432.0,114934952.0,90232304.0,114994104.0,108458120.0,0.0,116459976.0,116245800.0,132395464.0,98112136.0,124202192.0,121898640.0,104465784.0
Q96GM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40726692.0,0.0,56694200.0,0.0,50569628.0,37893036.0,38580084.0,47646548.0,48924776.0,42574516.0,0.0,42779360.0
Q96GQ5,0.0,0.0,64352708.0,92387040.0,61918816.0,0.0,0.0,77443360.0,0.0,86983712.0,112713560.0,0.0,60588308.0,0.0,0.0,0.0,72428664.0,67020100.0,66741264.0,59897912.0,71025520.0,0.0,0.0,37988736.0
Q96GQ7,220018560.0,241902912.0,249560512.0,242967072.0,219482144.0,215639232.0,205035056.0,204017008.0,221324224.0,232588240.0,224251568.0,209179536.0,171639984.0,207198464.0,177426000.0,175074144.0,183388592.0,172839840.0,175661504.0,170295216.0,148342016.0,179281584.0,148243344.0,181720688.0
Q96GW9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30735458.0,0.0,0.0,23678430.0,0.0,38303156.0,47623712.0,61196544.0,53967456.0,40525216.0,57906124.0,61694764.0,72678360.0,60208696.0,46852732.0,60642748.0,55132428.0
Q96GX9,0.0,0.0,0.0,41657480.0,0.0,0.0,78730584.0,87097424.0,0.0,87549656.0,0.0,91901264.0,0.0,0.0,86543784.0,0.0,72413248.0,0.0,0.0,97374984.0,0.0,0.0,0.0,0.0
Q96H20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96H79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306307904.0,227432752.0,311220768.0,325838720.0,285982528.0,298933952.0,258703920.0,286406976.0,259583392.0,291168000.0,276867104.0,260160208.0
Q96HH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180192768.0,0.0,148539760.0,156679136.0,142117216.0,160313152.0,169455824.0,185526336.0,176348416.0,152607856.0,155631664.0,168774144.0
Q96HN2,665387010.0,705329980.0,676700160.0,582043650.0,565840190.0,581537730.0,627098940.0,674374460.0,850421630.0,869870340.0,901278780.0,811646340.0,797003460.0,908532670.0,792119810.0,658691070.0,825695940.0,735377790.0,773409660.0,801818500.0,774766590.0,735497980.0,736254980.0,783274940.0
Q96HR9,0.0,0.0,0.0,0.0,0.0,0.0,107462232.0,0.0,0.0,41783520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96HV5,0.0,0.0,0.0,0.0,0.0,0.0,66664740.0,0.0,0.0,0.0,0.0,60861288.0,0.0,0.0,0.0,64575024.0,72931944.0,79168376.0,73804336.0,60868832.0,70337800.0,0.0,53211312.0,57464876.0
Q96HW7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96HY6,119803608.0,126873968.0,116175376.0,127742160.0,113657560.0,122066776.0,163489104.0,155333984.0,138125216.0,138053968.0,152054096.0,164774816.0,129373440.0,119927952.0,160296032.0,163130928.0,170379408.0,165784960.0,176227616.0,190390384.0,150796688.0,171380352.0,172704800.0,186074496.0
Q96HY7,0.0,0.0,0.0,0.0,0.0,0.0,77537064.0,0.0,0.0,0.0,0.0,86390184.0,0.0,0.0,0.0,0.0,46596532.0,0.0,0.0,46208252.0,0.0,0.0,0.0,0.0
Q96I15,0.0,0.0,43515872.0,0.0,36450996.0,0.0,0.0,0.0,0.0,48121492.0,54891584.0,55225720.0,34294016.0,60080928.0,59196540.0,53796016.0,0.0,46877716.0,0.0,56737848.0,0.0,48174800.0,46716664.0,58586004.0
Q96I24,638213820.0,617896060.0,582425410.0,624131580.0,669723460.0,621458180.0,628266820.0,624755710.0,639923710.0,677947140.0,711956480.0,707180740.0,656997180.0,670394750.0,557584700.0,563354560.0,624492030.0,588426300.0,548571900.0,507323424.0,536841952.0,557045380.0,543619840.0,613010050.0
Q96I25,208684192.0,218303360.0,144897936.0,174206912.0,177529808.0,220923200.0,137788720.0,216725360.0,195876880.0,209390864.0,228710016.0,209670624.0,238080928.0,269407872.0,199470320.0,237692096.0,235547328.0,213906672.0,239937360.0,231047936.0,234170080.0,231489104.0,202084960.0,202376336.0
Q96I51,0.0,0.0,115701480.0,136323168.0,115799600.0,99963312.0,0.0,91066000.0,111457440.0,110135664.0,106210912.0,147191744.0,0.0,0.0,0.0,57700384.0,0.0,79029216.0,0.0,59902628.0,47696980.0,0.0,60271824.0,68522800.0
Q96I59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99045840.0,0.0,91442392.0,93142976.0,88491600.0,96267248.0,105498496.0,100937456.0,104268576.0,85727888.0,89868176.0,96116496.0
